Date,Time,Curve,Qflag,Site,Leaf Age,Chl a+b,Na,Pa,SLA,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
2001/11/15,16:02,7,1,3,0,522.8139796,2.963949093,0.254827462,4.762,1.474,0.009123333,920.6666667,0.113333333,1.07,6,1,2.84,20.04333333,19.65666667,20.26333333,1202.3,1200.4,13.7925,13.92633333,51.51333333,52.01333333,500.5666667,50,87.875
2001/11/15,16:04,7,1,3,0,522.8139796,2.963949093,0.254827462,4.762,0.135833333,0.00962,1159,0.121,1.088333333,6,1,2.84,20.14833333,19.72833333,20.36,1203.216667,1202.883333,13.7435,13.88716667,51,51.53166667,499.3833333,0.666666667,87.87666667
2001/11/15,16:06,7,1,3,0,522.8139796,2.963949093,0.254827462,4.762,-1.715,0.008235,1504.333333,0.10375,1.09,6,1,2.84,20.12166667,19.70333333,20.34,1197.466667,1199.05,13.71566667,13.83833333,50.97666667,51.43166667,500.45,0.666666667,87.87833333
2001/11/15,16:22,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,8.008333333,0.118166667,229.5,1.733333333,1.315,6,1,2.84,20.86166667,22.15,20.84333333,359.35,349.0166667,13.46716667,15.51383333,47.84333333,55.115,500.2166667,1500.833333,87.91166667
2001/11/15,16:24,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,3.766666667,0.115666667,137.6666667,1.705,1.318333333,6,1,2.84,20.87166667,22.15166667,20.86333333,200.6,195.6833333,13.45933333,15.47483333,47.78166667,54.935,500.3166667,1499.5,87.915
2001/11/15,16:27,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,1.14365,0.115833333,79.95,1.718333333,1.326666667,6,1,2.84,20.93666667,22.21666667,20.92333333,100.1166667,98.51666667,13.45516667,15.48416667,47.57833333,54.75166667,500.25,1500,87.91
2001/11/15,16:29,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,-0.248,0.115333333,51.6,1.71,1.328333333,6,1,2.84,20.86833333,22.18833333,20.845,49.06666667,49.25,13.429,15.44833333,47.69,54.86,500.3833333,1501.166667,87.91
2001/11/15,16:31,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,-1.616666667,0.116,25.33333333,1.72,1.326666667,6,1,2.84,20.875,22.21166667,20.85333333,0.666666667,2.6,13.43116667,15.4645,47.675,54.89,500.2666667,1500.333333,87.90666667
2001/11/15,16:35,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,8.786666667,0.119166667,258.5,1.786666667,1.34,6,1,2.84,21.02166667,22.31,21.00666667,400.15,388.8,13.381,15.4895,47.065,54.48166667,500.3333333,1500.333333,87.90833333
2001/11/15,16:37,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,17.51666667,0.119333333,516.6666667,1.793333333,1.343333333,6,1,2.84,21.04166667,22.30833333,21.02666667,798.65,776.0166667,13.34633333,15.46233333,46.88333333,54.31666667,500.25,1499.5,87.90833333
2001/11/15,16:39,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,20.5,0.119666667,670.5,1.786666667,1.338333333,6,1,2.84,20.985,22.23,20.955,1001.416667,974.7333333,13.31116667,15.41983333,46.91666667,54.355,500.25,1500.166667,87.90333333
2001/11/15,16:42,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,22.35,0.1185,833.3333333,1.761666667,1.331666667,6,1,2.84,20.93833333,22.15833333,20.90833333,1199.933333,1170.65,13.27316667,15.352,46.91833333,54.27,500.15,1501,87.9
2001/11/15,16:43,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,19.5,0.114333333,870.3333333,1.568333333,1.23,6,1,2.84,20.77666667,21.38,20.76166667,1201.933333,1176.316667,13.24166667,15.09383333,47.27666667,53.89,500.4166667,1001,87.9
2001/11/15,16:46,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,14.61666667,0.106333333,930.3333333,1.355,1.136666667,6,1,2.84,20.60333333,20.605,20.635,1199.183333,1179.733333,13.1905,14.7885,47.60333333,53.37166667,500.4,499.5,87.9
2001/11/15,16:48,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,9.235,0.09415,1003,1.148333333,1.085,6,1,2.84,20.41,20.10666667,20.47,1200.416667,1187.716667,13.16716667,14.52433333,48.08166667,53.04166667,500.4,200.6666667,87.90166667
2001/11/15,16:53,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,5.15,0.067466667,1045,0.817666667,1.068333333,6,1,2.84,20.13666667,19.71333333,20.25333333,1199,1191.65,13.09633333,14.063,48.64,52.23,500.4333333,100,87.905
2001/11/15,16:55,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,1.783833333,0.0571,1121.666667,0.694333333,1.07,6,1,2.84,19.99666667,19.57833333,20.09833333,1198.483333,1195.366667,13.0345,13.85516667,48.83166667,51.90666667,500.4333333,50,87.9
2001/11/15,16:58,8,1,3,0,530.1134694,2.830486851,0.24442463,4.466,-0.618666667,0.04695,1198.333333,0.562166667,1.05,6,1,2.84,19.72166667,19.285,19.835,1200.083333,1200.016667,12.94,13.605,49.31,51.84166667,500.4333333,0.166666667,87.9
2001/11/16,9:33,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,19.45483871,0.287806452,216.9354839,2.559677419,0.842903226,6,1,2.84,16.87193548,17.95064516,16.83387097,363.0451613,338.783871,10.89390323,13.91906452,49.57741935,63.34548387,500.2548387,1501.483871,87.77903226
2001/11/16,9:37,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,11.50967742,0.297193548,119.9677419,2.558064516,0.818677419,6,1,2.84,16.88709677,17.95645161,16.85322581,204.2129032,189.9645161,11.18080645,14.20509677,50.83096774,64.57935484,500.1129032,1499.225806,87.78032258
2001/11/16,9:42,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,3.945774194,0.318193548,69.4516129,2.655806452,0.799129032,6,1,2.84,17.04806452,18.13903226,17.00290323,97.17741935,92.21935484,11.55683871,14.69593548,52.01483871,66.1416129,500.2032258,1500.096774,87.78193548
2001/11/16,9:45,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,1.700258065,0.330354839,38.00645161,2.74516129,0.798967742,6,1,2.84,17.18354839,18.31064516,17.11096774,49.66129032,47.58709677,11.71696774,14.96222581,52.28032258,66.7616129,500.0741935,1500.903226,87.77935484
2001/11/16,9:47,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,-0.908258065,0.337806452,13.06806452,2.748387097,0.783483871,6,1,2.84,17.20645161,18.30354839,17.14645161,7.383870968,8.470967742,11.87503226,15.12167742,52.90967742,67.37387097,500.2258065,1498.129032,87.77903226
2001/11/16,9:51,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,22.05483871,0.346419355,254.3225806,2.882903226,0.803516129,6,1,2.84,17.56483871,18.63032258,17.48032258,399.0387097,371.2387097,11.98870968,15.3953871,52.22322581,67.05870968,500.2,1501.032258,87.77967742
2001/11/16,9:55,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,34.05483871,0.352451613,578.6774194,3.222580645,0.883677419,6,1,2.84,18.62967742,19.53645161,18.57677419,804.4741935,760.7,12.10222581,15.90803226,49.30612903,64.81193548,500.2032258,1500.483871,87.77903226
2001/11/16,9:58,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,36.49677419,0.335354839,750.3225806,3.140322581,0.899612903,6,1,2.84,18.72806452,19.64129032,18.67548387,1003.622581,956.2709677,12.18812903,15.89435484,49.34774194,64.35354839,500.2258065,1499.83871,87.78
2001/11/16,10:04,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,37.74516129,0.304806452,916.8709677,2.934193548,0.916258065,6,1,2.84,18.78193548,19.82354839,18.67451613,1200.074194,1150.76129,12.53467742,15.99709677,50.58225806,64.55580645,500.2612903,1500.806452,87.78612903
2001/11/16,10:07,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,32.03548387,0.278709677,945.2903226,2.569032258,0.87016129,6,1,2.84,18.71580645,19.21548387,18.67225806,1203.477419,1161.483871,12.51751613,15.54854839,50.72193548,63.00870968,500.383871,1002,87.78032258
2001/11/16,10:10,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,24.54516129,0.242354839,983.2258065,2.148709677,0.827645161,6,1,2.84,18.70258065,18.67290323,18.67290323,1206.654839,1174.106452,12.64696774,15.18267742,51.28677419,61.57322581,500.4129032,501.0322581,87.78677419
2001/11/16,10:14,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,10.64870968,0.219645161,1085.483871,1.908387097,0.806129032,6,1,2.84,18.7083871,18.39548387,18.67129032,1201.029032,1185.516129,12.74987097,15.00335484,51.68806452,60.82709677,500.416129,200.0967742,87.78935484
2001/11/16,10:18,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,5.810645161,0.195354839,1123.548387,1.748709677,0.823612903,6,1,2.84,18.74290323,18.3816129,18.67225806,1199.867742,1190.422581,12.72216129,14.787,51.46774194,59.82032258,500.4225806,99.03225806,87.78387097
2001/11/16,10:20,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,2.478064516,0.17116129,1152.258065,1.58483871,0.845387097,6,1,2.84,18.76935484,18.41870968,18.67419355,1200.225806,1195.096774,12.71641935,14.58845161,51.35258065,58.91806452,500.4064516,48.58064516,87.78741935
2001/11/16,10:23,9,1,4,1,510.8485714,2.881479551,0.220028077,4.288,-0.892825806,0.141967742,1191.612903,1.328387097,0.844967742,6,1,2.84,18.71096774,18.34774194,18.66935484,1201.029032,1200.26129,12.9176129,14.48454839,52.35935484,58.71612903,500.4322581,0.903225806,87.78967742
2001/11/16,11:12,10,1,4,-1,0,0,0,0,19.72857143,0.426333333,249.3333333,4.738095238,1.094761905,6,1,2.84,21.90428571,22.25,21.97904762,364.7666667,338.9666667,12.63442857,18.22495238,42.03714286,60.63857143,499.2333333,1502.428571,87.77904762
2001/11/16,11:15,10,1,4,-1,0,0,0,0,9.524761905,0.412857143,140.6666667,4.546666667,1.08047619,6,1,2.84,21.65190476,21.96333333,21.75761905,197.552381,185.2904762,12.48885714,17.85328571,42.2,60.33,499.2666667,1501.380952,87.78333333
2001/11/16,11:18,10,1,4,-1,0,0,0,0,4.24,0.415666667,72.96190476,4.565238095,1.08,6,1,2.84,21.6147619,21.9247619,21.72571429,98.51904762,92.92857143,12.40938095,17.7987619,42.02809524,60.28095238,499.3,1499.238095,87.77952381
2001/11/16,11:23,10,1,4,-1,0,0,0,0,-1.042666667,0.420809524,31.7,4.918571429,1.147619048,6,1,2.84,22.25952381,22.56238095,22.38047619,26.62857143,27.75714286,12.39228571,18.19661905,40.36190476,59.26142857,499.2761905,1498.52381,87.78333333
2001/11/16,11:29,10,1,4,-1,0,0,0,0,23.1952381,0.418190476,267.8571429,5.053809524,1.186666667,6,1,2.84,22.67095238,22.89428571,22.76619048,405.2380952,374.9857143,12.45152381,18.40014286,39.53761905,58.43,500.2190476,1501.285714,87.78666667
2001/11/16,11:33,10,1,4,-1,0,0,0,0,33.12380952,0.410952381,595.3333333,4.823809524,1.15,6,1,2.84,22.28380952,22.45761905,22.40380952,798.9,754.6142857,12.28209524,17.96285714,39.93380952,58.40666667,500.2761905,1500.095238,87.78571429
2001/11/16,11:37,10,1,4,-1,0,0,0,0,35.81904762,0.400428571,773.9047619,4.74952381,1.15952381,6,1,2.84,22.24619048,22.44761905,22.37238095,1001.233333,952.8428571,12.263,17.85890476,39.96857143,58.20428571,500.347619,1498.52381,87.78809524
2001/11/16,11:43,10,1,4,-1,0,0,0,0,37.54761905,0.383190476,955.8571429,4.605714286,1.17,6,1,2.84,22.29857143,22.45904762,22.42714286,1205.042857,1153.666667,12.345,17.77095238,40.10619048,57.73428571,500.3571429,1501.047619,87.78904762
2001/11/16,11:48,10,1,4,-1,0,0,0,0,26.12809524,0.354571429,984.7142857,4.41,1.20047619,6,1,2.84,22.86904762,22.45666667,23.07857143,1176,1138.180952,12.21590476,17.42457143,38.33619048,54.68285714,499.3666667,998.5714286,87.78142857
2001/11/16,11:54,10,1,4,-1,0,0,0,0,25.05714286,0.320952381,1003.47619,3.992857143,1.188571429,6,1,2.84,23.21428571,22.16428571,23.51142857,1200.238095,1164.395238,12.30752381,17.02219048,37.81809524,52.3052381,499.452381,500.6666667,87.77952381
2001/11/16,11:57,10,1,4,-1,0,0,0,0,11.09047619,0.315,1090.952381,3.741904762,1.130952381,6,1,2.84,22.96571429,21.62190476,23.26619048,1194.828571,1176.228571,12.23328571,16.65166667,38.15619048,51.94,499.4666667,200,87.77666667
2001/11/16,12:01,10,1,4,-1,0,0,0,0,5.268761905,0.299714286,1131.428571,3.698571429,1.16952381,6,1,2.84,23.02095238,21.6752381,23.33190476,1197.214286,1185.661905,11.94661905,16.31533333,37.14238095,50.72571429,499.5952381,99,87.77904762
2001/11/16,12:06,10,1,4,-1,0,0,0,0,0.196380952,0.273190476,1171.904762,3.434761905,1.181904762,6,1,2.84,22.92142857,21.50761905,23.25095238,1204.604762,1199.395238,11.80747619,15.86714286,36.93238095,49.63047619,499.5190476,49.76190476,87.7747619
2001/11/16,12:09,10,1,4,-1,0,0,0,0,-1.652719048,0.261,1182.380952,3.364285714,1.207619048,6,1,2.84,23.08190476,21.65809524,23.40619048,1201.085714,1198.3,11.86633333,15.8432381,36.7547619,49.07285714,499.5857143,0.952380952,87.77
2001/11/16,15:06,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,11.1,0.151714286,214.2857143,2.965714286,1.764285714,6,1,2.84,22.46428571,23.12142857,22.57571429,360.0714286,345.5571429,8.774714286,12.28642857,28.18428571,39.46428571,500.3285714,1500.571429,87.67285714
2001/11/16,15:08,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,5.712857143,0.146714286,123.1428571,2.888571429,1.774285714,6,1,2.84,22.42857143,23.09285714,22.52714286,200.8142857,193.2857143,8.692142857,12.113,27.97857143,38.99,500.3714286,1499.714286,87.66714286
2001/11/16,15:10,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,1.94,0.145,72.6,2.898571429,1.801428571,6,1,2.84,22.53,23.22857143,22.63142857,100.4857143,97.8,8.638142857,12.07171429,27.63,38.61,500.2428571,1501,87.66
2001/11/16,15:13,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,0.082828571,0.145428571,46.84285714,2.877142857,1.784285714,6,1,2.84,22.34,23.06714286,22.42285714,49.64285714,49.35714286,8.533142857,11.94385714,27.61571429,38.65428571,500.2428571,1501,87.66
2001/11/16,15:15,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,-2.135714286,0.148,24.42857143,2.88,1.758571429,6,1,2.84,22.08571429,22.84428571,22.16142857,-1.871428571,0.7,8.412714286,11.82814286,27.64571429,38.86571429,500.3285714,1499.571429,87.65571429
2001/11/16,15:20,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,14.28571429,0.163857143,226.5714286,3.082857143,1.71,6,1,2.84,21.91285714,22.65857143,21.98428571,401.4,382.8428571,8.351142857,12.00642857,27.73428571,39.87285714,500.2428571,1501,87.65857143
2001/11/16,15:22,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,26.45714286,0.168857143,484.8571429,3.23,1.737142857,6,1,2.84,22.19,22.88142857,22.25428571,803.0142857,768.3142857,8.288857143,12.11771429,27.06571429,39.56714286,500.1714286,1499.285714,87.65857143
2001/11/16,15:24,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,29.31428571,0.172428571,651.8571429,3.305714286,1.74,6,1,2.84,22.33285714,22.93285714,22.42714286,1003.114286,964.1285714,8.242142857,12.15828571,26.68142857,39.35714286,500.2285714,1500,87.65428571
2001/11/16,15:26,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,29.9,0.171714286,833.4285714,3.307142857,1.751428571,6,1,2.84,22.4,22.96714286,22.50428571,1199.171429,1158.757143,8.195,12.11714286,26.41714286,39.06142857,500.1857143,1499.428571,87.64857143
2001/11/16,15:28,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,27.12857143,0.165571429,855.5714286,3.104285714,1.701428571,6,1,2.84,22.46142857,22.53285714,22.55428571,1199.414286,1162.571429,8.180285714,11.85785714,26.27285714,38.08857143,500.3428571,999.4285714,87.64857143
2001/11/16,15:30,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,19.74285714,0.153428571,927.1428571,2.792857143,1.648571429,6,1,2.84,22.44714286,21.98714286,22.58,1202.014286,1174.4,8.154142857,11.463,26.21285714,36.85285714,500.5714286,499.8571429,87.64571429
2001/11/16,15:33,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,9.804285714,0.138571429,1032.714286,2.487142857,1.615714286,6,1,2.84,22.32857143,21.56857143,22.51571429,1197.328571,1182.085714,8.109142857,11.05928571,26.25285714,35.80428571,500.3714286,199,87.64
2001/11/16,15:35,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,4.614285714,0.108571429,1084.285714,2.042857143,1.68,6,1,2.84,22.47,21.67,22.68571429,1199.657143,1191.214286,8.076857143,10.5,25.92428571,33.70285714,500.5285714,99.14285714,87.64
2001/11/16,15:38,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,1.770571429,0.083514286,1127.142857,1.647142857,1.745714286,6,1,2.84,22.61285714,21.81428571,22.84714286,1200.914286,1196.428571,8.053285714,10.01071429,25.62857143,31.85571429,500.4142857,51.14285714,87.64142857
2001/11/16,15:40,11,1,4,0,478.2287755,3.193229872,0.255087844,3.995,-0.936571429,0.067528571,1182.857143,1.351428571,1.76,6,1,2.84,22.46857143,21.70571429,22.67857143,1199.957143,1199.142857,8.027571429,9.634142857,25.76714286,30.92285714,500.3857143,1,87.64142857
2001/11/16,16:06,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,5.735714286,0.076228571,213.2857143,1.717142857,1.98,6,1,2.84,23.23428571,24.28857143,23.32571429,354.1571429,346.5428571,10.15457143,12.19057143,31.10714286,37.34714286,499.8428571,1500.857143,87.61571429
2001/11/16,16:09,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,2.878571429,0.080614286,130.4285714,1.864285714,2.032857143,6,1,2.84,23.61571429,24.66142857,23.73857143,199.0285714,195.1428571,10.155,12.36214286,30.40571429,37.01571429,500.3142857,1499.142857,87.61
2001/11/16,16:11,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,1.202857143,0.087357143,75.57142857,2.025714286,2.042857143,6,1,2.84,23.81428571,24.79142857,23.93,103.2571429,101.5571429,10.12571429,12.52428571,29.95142857,37.04714286,500.2857143,1498.571429,87.61
2001/11/16,16:13,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,-0.251242857,0.093885714,50.24285714,2.212857143,2.081428571,6,1,2.84,24.13714286,25.07571429,24.27285714,47.55714286,47.7,10.081,12.70228571,29.24571429,36.85142857,500.2571429,1499.142857,87.61
2001/11/16,16:16,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,-1.782857143,0.101142857,29.71428571,2.42,2.115714286,6,1,2.84,24.45714286,25.34,24.57857143,-0.9,1.242857143,10.012,12.87585714,28.49428571,36.64428571,500.2428571,1499.428571,87.61
2001/11/16,16:25,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,25.61428571,0.138,649.2857143,3.297142857,2.138571429,6,1,2.84,25.35142857,25.88428571,25.49428571,1026.014286,991.4,9.967428571,13.86342857,26.89714286,37.41,500.4571429,1500.142857,87.60571429
2001/11/16,16:28,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,26.71428571,0.144142857,816,3.327142857,2.068571429,6,1,2.84,25.11285714,25.56428571,25.25714286,1200.214286,1163.5,9.977571429,13.91371429,27.30142857,38.06857143,500.4142857,1500.142857,87.59857143
2001/11/16,16:30,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,22.98571429,0.137428571,855.5714286,2.984285714,1.947142857,6,1,2.84,24.82857143,24.73714286,25.00714286,1202.557143,1170.842857,9.977285714,13.51085714,27.77,37.60428571,500.1571429,1000.428571,87.60142857
2001/11/16,16:33,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,15.44285714,0.108428571,905.4285714,2.181428571,1.787142857,6,1,2.84,24.02142857,23.38571429,24.30571429,1196.785714,1175.157143,9.971428571,12.55814286,29.12571429,36.68428571,499.4285714,500.1428571,87.6
2001/11/16,16:37,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,10.57714286,0.062842857,886.4285714,1.25,1.742857143,6,1,2.84,23.26428571,22.56,23.55714286,1208.357143,1193.857143,9.965428571,11.44957143,30.47,35.00571429,499.5,200,87.60714286
2001/11/16,16:41,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,4.652857143,0.036328571,951,0.717,1.715714286,6,1,2.84,22.63714286,22.02428571,22.92571429,1199.585714,1193.014286,9.894857143,10.74571429,31.42428571,34.12714286,500.3285714,99.57142857,87.61142857
2001/11/16,16:44,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,0.613285714,0.0224,1115,0.459285714,1.772857143,6,1,2.84,22.88142857,22.22857143,23.22857143,1199.085714,1197.685714,9.934714286,10.47928571,31.09571429,32.79857143,500.5714286,49.42857143,87.61142857
2001/11/16,16:46,12,1,4,1,440.5485714,2.48693984,0.381380459,4.182,-2.376,0.017185714,1374.857143,0.356571429,1.788571429,6,1,2.84,23.00285714,22.30714286,23.34142857,1189.485714,1191.857143,10.015,10.43771429,31.10857143,32.42,500.5571429,0.571428571,87.60571429
2002/02/11,9:38,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,12.72857143,0.404428571,286,1.901428571,0.460142857,6,1,2.84,11.82428571,12.91857143,11.76,361.1,345.0571429,9.660428571,11.91157143,60.33571429,74.39428571,500.9,1499.428571,86.89857143
2002/02/11,9:41,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,7.542857143,0.405428571,156.8571429,1.947142857,0.469857143,6,1,2.84,11.99571429,13.13857143,11.90142857,201.2571429,191.7571429,9.743285714,12.04728571,60.16428571,74.39285714,501.0714286,1499,86.9
2002/02/11,9:45,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,4.145714286,0.375,75.97142857,1.964285714,0.507285714,6,1,2.84,12.43142857,13.67571429,12.30714286,101.5857143,96.38571429,9.909,12.23657143,59.45714286,73.42571429,500.0142857,1499.714286,86.90285714
2002/02/11,9:48,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,1.086285714,0.347,43.34285714,1.855714286,0.513142857,6,1,2.84,12.50714286,13.75857143,12.39142857,50.7,49.27142857,10.065,12.26485714,60.10857143,73.24714286,499.9857143,1500.428571,86.91285714
2002/02/11,9:50,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,-1.867142857,0.337,11.6,1.847142857,0.524714286,6,1,2.84,12.69857143,13.94142857,12.59571429,-0.328571429,1.914285714,10.16285714,12.35028571,59.93714286,72.83714286,500.2142857,1499.285714,86.91857143
2002/02/11,9:55,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,14.91428571,0.319714286,296.2857143,1.79,0.532714286,6,1,2.84,13.00142857,14.16142857,12.92714286,400.1857143,381.5,10.40285714,12.52157143,60.15571429,72.40714286,500.2571429,1499.428571,86.92571429
2002/02/11,10:00,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,21.92857143,0.301428571,639,1.792857143,0.563285714,6,1,2.84,13.65571429,14.77285714,13.59571429,801.5428571,773.5857143,10.79671429,12.91985714,59.82714286,71.59285714,500.3142857,1500.142857,86.93571429
2002/02/11,10:05,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,21.27142857,0.286,835.1428571,1.688571429,0.555285714,6,1,2.84,13.79571429,14.93714286,13.72857143,1000.928571,973.4714286,11.21885714,13.21642857,61.6,72.57142857,500.2714286,1500.285714,86.93714286
2002/02/11,10:11,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,21.25714286,0.267,1025.571429,1.567142857,0.549142857,6,1,2.84,13.9,15.04857143,13.84428571,1200.957143,1173.228571,11.57328571,13.42757143,63.13428571,73.25285714,500.2857143,1499.285714,86.94857143
2002/02/11,10:17,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,20.47142857,0.250714286,1026.571429,1.502857143,0.557571429,6,1,2.84,14.64714286,15.35,14.53714286,1204.442857,1177.771429,11.93942857,13.717,62.05857143,71.29714286,500.3,999.4285714,86.95714286
2002/02/11,10:20,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,16.11428571,0.235857143,1050,1.492857143,0.586857143,6,1,2.84,15.62571429,15.80142857,15.55,1201.814286,1180.357143,12.20142857,13.97057143,59.55571429,68.18857143,500.4285714,500.1428571,86.96285714
2002/02/11,10:25,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,9.544,0.2128,1096,1.316,0.5688,6,1,2.84,16.044,15.77,16.104,1200.06,1186.66,12.5638,14.1298,59.714,67.156,497.02,199.6,
2002/02/11,10:28,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,5.07,0.208285714,1138.571429,1.208571429,0.532285714,6,1,2.84,15.92285714,15.51857143,16.01857143,1200.671429,1192.842857,12.79114286,14.22271429,61.26571429,68.12428571,499.3857143,100,86.97142857
2002/02/11,10:33,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,1.784571429,0.187,1170,1.05,0.510857143,6,1,2.84,15.91285714,15.38571429,16.09857143,1200.114286,1196.442857,13.05328571,14.29342857,62.57,68.51285714,500.3428571,50.14285714,86.98571429
2002/02/11,10:38,13,1,4,1,498.8179592,2.540099697,0.191999136,4.695953662,-0.804857143,0.183714286,1192.857143,1.011142857,0.500428571,6,1,2.84,15.97,15.43142857,16.12714286,1198.8,1198.3,13.27957143,14.47342857,63.44,69.14142857,500.3714286,1,87.00142857
2002/02/11,15:14,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,8.1675,0.18075,269,1.665,0.835,6,1,2.84,18.445,19.3675,18.5675,360.35,349.875,14.342,16.30525,58.6925,66.7275,500.3,1500,87.1575
2002/02/11,15:16,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,3.465,0.182,160.25,1.725,0.8605,6,1,2.84,18.635,19.6075,18.7325,199.85,195.275,14.37,16.4055,58.1125,66.3475,500.35,1499.25,87.16
2002/02/11,15:18,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,0.165325,0.18375,97.4,1.805,0.89175,6,1,2.84,18.8925,19.915,18.9675,100.975,100.575,14.42175,16.55025,57.395,65.865,500.3,1499,87.16
2002/02/11,15:21,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,-1.87,0.18275,69.05,1.84,0.9135,6,1,2.84,19.0525,20.1275,19.1075,50.675,52.8,14.49275,16.66175,57.09,65.635,500.3,1499.25,87.16
2002/02/11,15:23,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,-3.5225,0.17625,37.45,1.7975,0.9225,6,1,2.84,19.145,20.22,19.19,-0.1,4.125,14.59325,16.71,57.1675,65.46,500.25,1500.25,87.16
2002/02/11,15:27,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,8.3725,0.16075,295.5,1.6675,0.93575,6,1,2.84,19.2575,20.225,19.36,399.775,388.925,14.597,16.56425,56.78,64.4325,500.15,1500.5,87.165
2002/02/11,15:30,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,13.275,0.15075,620.75,1.6,0.9525,6,1,2.84,19.3325,20.2725,19.4425,797.6,780.175,14.563,16.4515,56.3725,63.68,500.4,1500,87.165
